track_id,released_year,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,key,mode,artist_id1,artist_id2,artist_id3,released_month,released_day,song_name,artist_name1,artist_name2,artist_name3
2t16D9V5FmmRAJjsSpwvZf,2019,2578,0,203680270,8,67,66,0,0,80.0,39.0,45.0,55.0,73.0,0.0,9.0,21.0,G#,Minor,2feDdbD5araYcm6JhFHHw7,,,10,4,When I R.I.P.,Labrinth,,
2tGvwE8GcFKwNdAXMnlbfl,2021,3069,4,850608354,25,46,105,0,45,169.0,39.0,36.0,45.0,81.0,0.0,8.0,13.0,F#,Major,1McMsnEElThX1knmY4oliG,,,5,21,happier,Olivia Rodrigo,,
2tTmW7RDtMQtBk7m2rYeSw,2022,8506,45,1356565093,94,65,164,14,176,128.0,62.0,55.0,78.0,1.0,3.0,23.0,4.0,D,Major,716NhGYqD1jl2wI1Qkgq36,52iwsT98xCoGgiGntTiR7K,,7,6,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap,Quevedo,
2tpWsVSb9UEmDRxAl1zhX1,2013,29215,43,2011464183,179,97,"3,394",11,153,122.0,66.0,48.0,71.0,6.0,0.0,12.0,4.0,C#,Minor,5Pwc4xIPtQLFEnJriah9YJ,,,1,1,Counting Stars,OneRepublic,,
2uFaJJtFpPDc5Pa95XzTvg,1959,6512,0,446390129,88,1,277,0,0,134.0,45.0,72.0,24.0,91.0,0.0,18.0,4.0,C#,Major,49e4v89VmlDcFCMyDv9wQ9,,,11,16,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,,
2uflssWlCaJ6CbTMOsUpNI,2022,829,0,283359161,4,15,10,0,0,121.0,86.0,67.0,65.0,42.0,0.0,35.0,7.0,F#,Minor,4q3ewBCX7sLwd24euuV69X,,,5,6,Aguacero,Bad Bunny,,
2uhw2oYbugGJbn10wipNX5,2023,267,9,39709092,9,6,25,2,72,130.0,63.0,36.0,34.0,76.0,0.0,35.0,9.0,F,Major,7me0S5Z40qVWj3gzyK8aC3,1rIc4yTieeRq25NA3T8RQ5,,6,23,Novidade na Área,Mc Livinho,DJ Matt D,
2vHzOWRKYPLu8umRPIFuOq,2022,555,0,53729194,10,4,4,0,0,105.0,83.0,32.0,82.0,14.0,0.0,12.0,4.0,D,Major,46rVVJwHWNS7C7MaWXd842,6fNkvAT7XRYuIynD5RTSLf,,3,10,Stefania (Kalush Orchestra),KALUSH,Kalush Orchestra,
2vXKRlJBXyOcvZYTdNeckS,2019,7731,2,686734357,110,145,447,0,46,101.0,66.0,18.0,68.0,9.0,0.0,12.0,4.0,D,Major,3hteYQFiMFbJY7wS0xDymP,1Xyo4u8uXC1ZmMpatF05PJ,,1,11,Lost in the Fire (feat. The Weeknd),Gesaffelstein,The Weeknd,
2vmfvSoZBFAt9hhRoEByLi,2021,5375,10,673801126,138,24,133,0,1,176.0,73.0,79.0,86.0,42.0,0.0,7.0,18.0,C#,Major,1qto4hHid1P71emI6Fd8xi,4q3ewBCX7sLwd24euuV69X,,8,3,Volví,Aventura,Bad Bunny,
2wSTnntOPRi7aQneobFtU4,2022,3469,0,309653982,71,95,31,0,2,120.0,82.0,55.0,45.0,15.0,3.0,9.0,10.0,D#,Minor,7tYKF4w9nC0nq9CsPZTHyP,,,10,28,Shirt,SZA,,
2xQyJPQzsQkqONwa6XBbDZ,2022,1175,0,135079152,34,1,31,0,0,123.0,52.0,44.0,60.0,40.0,0.0,26.0,3.0,G,Major,06nvjg4wBANK6DCHjqtPNd,1MRiIeZbc0cRuxOafDUCtH,,2,2,Brividi,Mahmood,BLANCO,
2xbI8Vmyv3TkpTdywpPyNw,2016,2468,0,380319238,15,0,0,0,0,102.0,64.0,4.0,60.0,11.0,0.0,19.0,4.0,C#,Minor,21WS9wngs9AqFckK7yYJPM,,,6,23,Selfish,PnB Rock,,
308Ir17KlNdlrbVLHWhlLe,2021,1150,0,345903614,20,99,44,0,2,120.0,81.0,92.0,90.0,9.0,0.0,8.0,7.0,A,Major,7n2Ycct7Beij7Dj7meI4X0,,,10,1,The Feels,TWICE,,
30Xh83fw03PZ2Wfm36H4EZ,2022,330,0,53987404,3,0,2,0,0,93.0,78.0,75.0,62.0,6.0,0.0,15.0,6.0,D,Major,2LRoIwlKmHjgvigdNGBHNo,,,9,13,Lady Mi Amor,Feid,,
31i56LZnwE6uSu3exoHjtB,2022,2590,30,671365962,20,64,35,6,0,122.0,88.0,43.0,50.0,7.0,0.0,14.0,5.0,A#,Major,4q3ewBCX7sLwd24euuV69X,,,5,6,Neverita,Bad Bunny,,
31mzt4ZV8C0f52pIz1NSwd,2022,713,7,181831132,2,4,6,0,0,85.0,65.0,36.0,47.0,31.0,0.0,12.0,10.0,F,Minor,35WVTyRnKAoaGExqgktVyb,,,9,14,Shut up My Moms Calling - (Sped Up),Hotel Ugly,,
32BeYxKPrig1LefHsC0Xuo,2021,1959,0,412795151,19,0,38,0,0,81.0,45.0,12.0,57.0,7.0,0.0,23.0,3.0,,Major,6qqNVTkY8uBg9cP3Jd7DAH,,,7,28,Happier Than Ever - Edit,Billie Eilish,,
32vE1nuG8T9c8bhmZdRY6d,2022,2942,0,271666301,42,28,43,0,0,125.0,50.0,39.0,78.0,4.0,0.0,11.0,33.0,,Major,246dkjvS1zLTtiykXe5h60,757aE44tKEUQEqRuT6GnEB,,5,12,Cooped Up (with Roddy Ricch),Post Malone,Roddy Ricch,
346SJSEbB6pNZMpwovxDiu,2022,1890,0,33381454,3,0,2,0,0,140.0,49.0,50.0,37.0,87.0,0.0,11.0,35.0,G#,Minor,2YZyLoL8N0Wb9xBt1NhZWg,6Lt6KFXX3P0v6vfrynQAMo,,5,13,Mother I Sober (feat. Beth Gibbons of Portishead),Kendrick Lamar,Beth Gibbons,
34gCuhDGsG4bRPIf9bb02f,2014,33032,0,2280566092,363,129,"3,895",0,28,79.0,78.0,58.0,45.0,47.0,0.0,18.0,3.0,D,Major,6eUKZXaKkcviH0Ku9w2n3V,,,1,1,Thinking out Loud,Ed Sheeran,,
34tz0eDhGuFErIuW3q4mPX,2022,1338,0,170413877,9,20,7,0,0,158.0,84.0,33.0,36.0,2.0,0.0,39.0,59.0,A,Major,3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft,,11,4,On BS,Drake,21 Savage,
35TyJIMR3xRouUuo2sjS6v,2022,2171,0,189236868,18,1,28,0,0,106.0,83.0,90.0,64.0,35.0,5.0,9.0,4.0,A,Minor,6KImCVD70vtIoJWnq6nGn3,,,5,20,Cinema,Harry Styles,,
35mvY5S1H3J2QZyna3TFe0,2020,8207,0,1252563873,175,55,95,0,2,144.0,73.0,66.0,80.0,44.0,0.0,9.0,12.0,,Major,66CXWjxzNUsdJxJ2JdwvnR,,,10,23,positions,Ariana Grande,,
35ovElsgyAtQwYPYnZJECg,2022,3311,0,297328960,129,31,212,1,41,177.0,25.0,17.0,30.0,90.0,0.0,13.0,3.0,A,Major,5pKCCKE2ajJHZ9KAiaK11H,,,10,28,Lift Me Up - From Black Panther: Wakanda Forever - Music From and Inspired By,Rihanna,,
368eeEO3Y2uZUQ6S5oIjcu,2023,584,28,176553476,16,159,15,6,100,125.0,79.0,96.0,85.0,27.0,0.0,11.0,6.0,F,Minor,0ys2OFYzWYB5hRDLCsBqxt,,,5,19,TQM,Fuerza Regida,,
37BZB0z9T8Xu7U3e65qxFy,2020,9161,5,1221813483,240,98,468,3,10,118.0,65.0,63.0,79.0,3.0,0.0,10.0,3.0,,Major,1Xyo4u8uXC1ZmMpatF05PJ,66CXWjxzNUsdJxJ2JdwvnR,,3,20,Save Your Tears (with Ariana Grande) (Remix),The Weeknd,Ariana Grande,
37F0uwRSrdzkBiuj0D5UHI,2016,6518,17,684675814,45,85,238,1,47,160.0,71.0,40.0,50.0,16.0,0.0,16.0,22.0,G#,Major,1Xyo4u8uXC1ZmMpatF05PJ,,,11,25,Reminder,The Weeknd,,
37F7E7BKEw2E4O2L7u0IEp,2022,688,0,199386237,14,1,17,0,2,75.0,80.0,46.0,62.0,3.0,6.0,11.0,46.0,B,Minor,0dlDsD7y6ccmDm8tuWCU6F,,,8,11,Limbo,Freddie Dredd,,
38T0tPVZHcPZyhtOcCP7pF,2022,2616,0,332506354,113,17,208,0,192,142.0,64.0,31.0,72.0,15.0,0.0,9.0,5.0,D,Minor,7jVv8c5Fj3E9VhNjxT4snq,,,9,22,STAR WALKIN' (League of Legends Worlds Anthem),Lil Nas X,,
38UYeBLfvpnDSG9GznZdnL,2023,1529,0,149778242,32,18,39,2,0,95.0,64.0,30.0,77.0,46.0,0.0,38.0,6.0,,Major,3AA28KZvwAUcZuOKwyblJQ,4q3ewBCX7sLwd24euuV69X,,2,24,Tormenta (feat. Bad Bunny),Gorillaz,Bad Bunny,
39JofJHEtg8I4fSyo7Imft,2022,5153,6,244585109,102,53,113,12,0,137.0,74.0,71.0,89.0,24.0,61.0,15.0,5.0,,Major,4XC335ouK6pXyq4QiIb8bP,6uJ51uV5rYzu1MJkC4CceI,,6,15,B.O.T.A. (Baddest Of Them All) - Edit,Eliza Rose,Interplanetary Criminal,
39MK3d3fonIP8Mz9oHCTBB,2023,551,4,86773632,13,46,20,1,10,146.0,61.0,20.0,48.0,21.0,0.0,12.0,6.0,B,Minor,0iEtIxbK0KxaSlF7G42ZOp,1zNqQNIdeOUZHb8zbZRFMX,55Aa2cqylxrFIXC767Z865,6,2,"Annihilate (Spider-Man: Across the Spider-Verse) (Metro Boomin & Swae Lee, Lil Wayne, Offset)",Metro Boomin,Swae Lee,Lil Wayne
3AbNNvo2OmyeDMvRBgf9vk,2022,945,0,121189256,49,3,57,0,0,90.0,85.0,80.0,83.0,10.0,0.0,8.0,11.0,C#,Major,7vXDAI8JwjW531ouMGbfcp,4obzFoKoKRHIphyHzJ35G3,7FNnA9vBm6EKceENgCGRMb,7,6,La Loto,TINI,Becky G,Anitta
3B228N0GxfUCwPyfNcJxps,1997,472,2,103762518,0,0,6,0,0,144.0,74.0,75.0,73.0,42.0,0.0,9.0,4.0,F,Major,1c0ChJZVluriMPwFrTAmly,,,1,1,Cupid – Twin Ver. (FIFTY FIFTY) – Sped Up Version,sped up 8282,,
3BAoHvvA3vINg1OrNIBIA7,2023,4277,66,177740666,145,111,213,11,810,128.0,60.0,23.0,91.0,0.0,0.0,12.0,3.0,G,Major,1Cs0zKBU1kc0i8ypK3B9ai,1zNqDE7qDGCsyzJwohVaoX,6AMd49uBDJfhf30Ak2QR5s,4,6,Baby Don’t Hurt Me,David Guetta,Anne-Marie,Coi Leray
3CIyK1V4JEJkg02E4EJnDl,2021,6180,7,1223481149,122,88,580,21,10,77.0,72.0,59.0,76.0,24.0,0.0,42.0,28.0,B,Minor,53XhwfbYqKCa1cC15pYq2q,6U3ybJ9UHNKEdsH7ktGBZ7,57nPqD7z62gDdq37US9XJR,9,3,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,JID,Arcane
3DarAbFujv6eYNliUTyqtz,2021,15867,0,1575467011,382,65,497,0,12,111.0,77.0,74.0,66.0,30.0,0.0,13.0,3.0,G#,Major,5cj0lLjcoR7YOSnhnX0Po5,7tYKF4w9nC0nq9CsPZTHyP,,4,9,Kiss Me More (feat. SZA),Doja Cat,SZA,
3EaJDYHA0KnX88JvDhL9oa,2017,10431,7,920045682,71,53,181,0,10,172.0,60.0,77.0,78.0,45.0,0.0,12.0,6.0,F#,Major,57vWImR43h4CaDao012Ofp,,,2,20,Dark Red,Steve Lacy,,
3F5CgOj3wFlRv51JsHbxhe,2022,5871,27,618885532,81,121,58,1,34,163.0,54.0,40.0,67.0,0.0,0.0,9.0,17.0,,Major,3TVXtAsR1Inumwj472S9r4,1URnnhqYAYcrqrcwql10ft,,6,17,Jimmy Cooks (feat. 21 Savage),Drake,21 Savage,
3FAJ6O0NOHQV8Mc5Ri6ENp,2020,5398,4,951637566,111,127,210,0,37,129.0,61.0,59.0,46.0,56.0,0.0,13.0,5.0,,Major,4fxd5Ee7UefO4CUXgwJ7IP,,,2,21,Heartbreak Anniversary,Giveon,,
3FeVmId7tL5YN8B7R3imoM,2021,6127,13,1061966512,0,0,0,0,0,105.0,58.0,42.0,68.0,1.0,0.0,14.0,4.0,A,Major,4gzpq5DPGxSnKTe4SA8HAU,3Nrfpe0tUJi4K4DXYWgMUX,,9,24,My Universe,Coldplay,BTS,
3GYlZ7tbxLOxe6ewMNVTkw,2022,3009,2,338564981,68,89,65,0,25,141.0,41.0,9.0,25.0,84.0,1.0,14.0,4.0,E,Minor,6qqNVTkY8uBg9cP3Jd7DAH,,,7,21,TV,Billie Eilish,,
3GZD6HmiNUhxXYf8Gch723,2012,29499,11,822239726,124,27,587,0,4,123.0,91.0,49.0,61.0,3.0,0.0,17.0,22.0,A#,Minor,2h93pZq0e7k5yf4dywlkpM,,,1,1,Lost,Frank Ocean,,
3GaGWoU1KfVqgl7vnRHP55,2020,2226,0,339473453,36,2,11,0,14,126.0,67.0,37.0,46.0,13.0,0.0,10.0,39.0,A,Minor,5TYxZTjIPqKM8K8NuP9woO,,,10,8,Demasiadas Mujeres,C. Tangana,,
3HqcNJdZ2seoGxhn0wVNDK,2022,6587,34,885093467,114,104,147,11,20,111.0,87.0,53.0,52.0,66.0,1.0,11.0,5.0,C#,Major,790FomKkXshlbRYZFtlgla,,,4,21,PROVENZA,KAROL G,,
3IAfUEeaXRX9s9UdKOJrFI,2021,4673,2,546191065,123,113,180,1,4,92.0,81.0,40.0,73.0,15.0,0.0,9.0,8.0,E,Minor,7FNnA9vBm6EKceENgCGRMb,,,11,11,Envolver,Anitta,,
3JvKfv6T31zO0ini8iNItO,2012,18371,83,1813673666,250,122,"3,394",19,,123.0,45.0,13.0,54.0,70.0,0.0,9.0,4.0,E,Minor,2txHhyCwHjUEpJjWrEyqyX,,,10,15,Another Love,Tom Odell,,
3JvrhDOgAt6p7K8mDyZwRd,1975,31123,55,2009094673,300,65,"1,003",1,0,102.0,48.0,50.0,73.0,43.0,0.0,15.0,4.0,C#,Major,10exVja0key0uqUkk6LJRT,,,1,1,Riptide,Vance Joy,,
3Kkjo3cT83cw09VJyrLNwX,2021,4431,0,466214729,105,7,199,0,0,88.0,53.0,55.0,73.0,9.0,0.0,3.0,5.0,C#,Major,4dpARuHxo51G3z768sgnrY,,,11,19,Oh My God,Adele,,
3KyKxJ4P3pVCgaZwaq2rUC,2022,2297,0,116903579,11,29,14,0,0,123.0,74.0,35.0,73.0,0.0,0.0,21.0,5.0,F#,Minor,1Xyo4u8uXC1ZmMpatF05PJ,,,1,7,Gasoline,The Weeknd,,
3LlAyCYU26dvFZBDUIMb7a,2012,26694,13,1840364617,65,82,"3,425",4,13,180.0,33.0,38.0,71.0,20.0,0.0,28.0,5.0,D#,Major,53XhwfbYqKCa1cC15pYq2q,,,1,1,Demons,Imagine Dragons,,
3LtpKP5abr2qqjunvjlX5i,2022,4169,44,482257456,57,44,183,1,11,140.0,91.0,97.0,57.0,38.0,0.0,40.0,29.0,F#,Major,5H4yInM5zmHqpKIoMNAx4r,,,7,20,Doja,Central Cee,,
3M0lSi5WW79CXQamgSBIjx,2017,2742,0,498960285,5,1,62,0,0,120.0,67.0,8.0,54.0,27.0,0.0,8.0,4.0,G#,Major,7cYEt1pqMgXJdq00hAwVpT,,,10,4,Swim,Chase Atlantic,,
3M214U0mwSm041GsQR3nrO,2021,1795,0,582981380,34,23,118,0,,180.0,59.0,69.0,61.0,84.0,0.0,46.0,36.0,G#,Minor,1Cd373x8qzC7SNUg5IToqp,,,9,10,Toxic,BoyWithUke,,
3M5J9hpP50OKSiZPJyZWIg,2022,1701,15,221409663,30,15,34,2,47,113.0,79.0,66.0,74.0,8.0,0.0,11.0,5.0,G,Minor,52iwsT98xCoGgiGntTiR7K,7iK8PXO48WeuP03g8YR51W,,12,15,Playa del inglés,Quevedo,Myke Towers,
3Ofmpyhv5UAQ70mENzB277,2019,7191,0,1138474110,146,18,478,0,7,150.0,78.0,47.0,70.0,18.0,0.0,15.0,9.0,E,Minor,1uU7g3DNSbsu0QjSEqZtEd,,,1,1,Astronaut In The Ocean,Masked Wolf,,
3PH1nUysW7ybo3Yu8sqlPN,2023,967,5,138517666,7,29,51,1,29,154.0,63.0,75.0,92.0,31.0,0.0,91.0,5.0,F#,Major,41QLxRXlc2NwfJZkHGHKid,0BHm7qbh3ENxvXzkQAG7MP,,3,1,Seu Brilho Sumiu - Ao Vivo,Israel & Rodolffo,Mari Fernandez,
3PjbA0O5olhampPMdaB0V1,2022,1612,0,213438580,34,54,34,0,2,140.0,58.0,17.0,62.0,18.0,0.0,20.0,8.0,D,Minor,1rPf3UFQ9PzH7MafzfHTnG,6TLwD7HPWuiOzvXEa3oCNe,1lpOgw56wZLDa8gaP6bSIs,9,28,WORTH NOTHING (feat. Oliver Tree) - Fast & Furious: Drift Tape/Phonk Vol 1,TWISTED,Oliver Tree,Fast & Furious: The Fast Saga
3QFInJAm9eyaho5vBzxInN,2021,6308,5,560222750,114,15,63,0,2,134.0,71.0,14.0,61.0,1.0,0.0,23.0,33.0,C#,Major,5SXuuuRpukkTvsLuUknva1,2YZyLoL8N0Wb9xBt1NhZWg,,8,27,family ties (with Kendrick Lamar),Baby Keem,Kendrick Lamar,
3QhfFRPkhPCR1RMJWV1gde,2011,9389,46,284819874,24,122,282,3,368,150.0,42.0,20.0,86.0,21.0,0.0,9.0,9.0,D,Major,00FQb4jTyendYWaN8pK0wa,,,1,1,Radio,Lana Del Rey,,
3Qu3Zh4WTKhP9GEXo0aDnb,2022,968,4,203221468,16,53,1,0,61,140.0,53.0,51.0,70.0,49.0,0.0,14.0,3.0,F#,Major,4oUHIQIBe0LHzYfvXNW4QM,,,5,6,Thought You Should Know,Morgan Wallen,,
3RA55zrRkyPK8Fd86hrMy8,2023,201,11,55842345,19,117,8,1,74,128.0,75.0,79.0,63.0,33.0,0.0,15.0,4.0,A,Minor,12GqGscKJx3aE4t07u7eVZ,7Gi6gjaWy3DxyilpF1a8Is,,6,22,LUNA,Peso Pluma,Junior H,
3RKjTYlQrtLXCq5ncswBPp,2016,482,0,122763672,9,1,12,4,3,135.0,92.0,73.0,51.0,55.0,0.0,15.0,6.0,D,Major,3IJ21966TwNZI24MwZHMu4,,,9,27,"Hey, Mickey!",Baby Tate,,
3S68RFe1lsdCdTMPIMJM3X,2022,2313,0,136676504,34,0,29,0,0,120.0,88.0,15.0,56.0,1.0,0.0,8.0,6.0,G,Major,2RdwBSPQiwcmiDo9kixcl8,1URnnhqYAYcrqrcwql10ft,4V8LLVI7PbaPR0K2TGSxFF,6,10,Cash In Cash Out,Pharrell Williams,21 Savage,"Tyler, The Creator"
3TSLqZssCoCdDlMhCJ08XW,2022,181,0,53909146,16,14,7,0,0,118.0,68.0,24.0,58.0,44.0,0.0,6.0,3.0,G#,Major,4Kxlr1PRlDKEB0ekOCyHgX,,,4,5,Still Life,BIGBANG,,
3TfDUStpnEVIlsNlgcKQgJ,2022,767,0,131746175,25,0,22,0,0,183.0,44.0,44.0,67.0,7.0,0.0,12.0,13.0,G#,Minor,7pwufEBGfggjoI8twqlsmQ,,,6,24,die first,Nessa Barrett,,
3U4isOIWM3VvDubwSI3y7a,2013,27221,0,2086124197,308,118,"4,534",2,77,120.0,42.0,33.0,26.0,92.0,0.0,13.0,3.0,G#,Major,5y2Xq6xcjJb2jVM54GHK3t,,,8,1,All of Me,John Legend,,
3UMrglJeju5yWyYIW6o99b,2022,1274,0,181382590,1,6,11,0,0,96.0,57.0,55.0,74.0,22.0,0.0,8.0,4.0,F,Major,06HL4z0CvFAxyc27GXpf02,,,10,21,The Great War,Taylor Swift,,
3USxtqRwSYz57Ewm6wWRMp,2020,22543,63,2557975762,386,144,707,28,,81.0,76.0,53.0,53.0,44.0,0.0,9.0,9.0,B,Major,4yvcSjfu4PC0CYQyLy4wSq,,,6,28,Heat Waves,Glass Animals,,
3Ua0m0YmEjrMi9XErKcNiR,2023,596,68,363369738,8,104,23,2,29,120.0,63.0,36.0,73.0,0.0,0.0,36.0,4.0,G,Major,1oSPZhvZMIrWW5I41kPkkY,,,3,24,Like Crazy,Jimin,,
3UmaczJpikHgJFyBTAJVoz,1999,17115,0,918915401,83,63,"4,180",0,0,80.0,78.0,53.0,74.0,4.0,0.0,45.0,21.0,F#,Minor,7dGJo4pcD2V6oG8kP0tJRR,2mpeljBig2IXLXRAFO9AAs,,11,21,Stan,Eminem,Dido,
3Vi5XqYrmQgOYBajMWSvCi,2021,6672,0,1042568408,125,36,150,0,,130.0,66.0,19.0,61.0,30.0,0.0,9.0,7.0,C#,Major,5cj0lLjcoR7YOSnhnX0Po5,,,6,11,Need to Know,Doja Cat,,
3WMj8moIAXJhHsyLaqIIHI,2022,3282,12,449701773,67,84,46,16,117,110.0,59.0,22.0,38.0,42.0,0.0,12.0,3.0,G,Major,40ZNYROS4zLfyyBSs2PGe2,,,4,22,Something in the Orange,Zach Bryan,,
3X6qK1LdMkSOhklwRa2ZfG,2023,214,0,24975653,3,3,6,0,0,143.0,83.0,25.0,69.0,4.0,0.0,23.0,12.0,B,Major,4DdkRBBYG6Yk9Ka8tdJ9BW,6U3ybJ9UHNKEdsH7ktGBZ7,,6,2,Danger (Spider) (Offset & JID),Offset,JID,
3XCpS4k8WqNnCpcDOSRRuz,2022,1368,0,184308753,12,1,11,0,8,108.0,44.0,38.0,77.0,9.0,0.0,9.0,20.0,F#,Minor,5KKpBU5eC2tJDzf0wmlRp2,12Zk1DFhCbHY6v3xep2ZjI,,11,25,Escapism. - Sped Up,RAYE,070 Shake,
3XOalgusokruzA5ZBA2Qcb,2022,3517,0,311395144,54,28,43,0,0,78.0,77.0,49.0,42.0,1.0,1.0,13.0,19.0,C#,Minor,2hlmm7s2ICUX0LVIhVFlZQ,1RyvyyTE3xzB2ZywiAwp0i,50co4Is1HCEo8bhOyUWKpn,1,7,pushin P (feat. Young Thug),Gunna,Future,Young Thug
3XREkzDHsWdBL5tybyCDBH,2021,1211,0,65719930,31,0,19,0,2,105.0,73.0,59.0,81.0,13.0,0.0,9.0,6.0,C#,Minor,5DeX42pr2TilrnsUgjG8D1,,,12,24,SloMo,Chanel,,
3XYRV7ZSHqIRDG87DKTtry,2021,1801,2,608334048,77,134,74,0,2,125.0,70.0,65.0,74.0,1.0,0.0,34.0,4.0,A,Major,3Nrfpe0tUJi4K4DXYWgMUX,,,7,9,Permission to Dance,BTS,,
3XjvMZqm2AQ8thMCD6w9w2,2023,1208,34,146409671,10,41,20,0,1,94.0,82.0,53.0,67.0,34.0,0.0,9.0,8.0,B,Major,2R21vXR83lH98kGeO99Y66,2T1aUibqR2QC2sINIDQOAK,64aJYyrXljOodnUG6jvhRD,3,2,Mas Rica Que Ayer,Anuel AA,Mambo Kingz,DJ Luian
3XoYqtiWHhsk59frZupImG,2021,802,0,154797871,13,27,8,0,0,120.0,72.0,54.0,71.0,26.0,0.0,10.0,4.0,E,Major,18MFcGBHtyW0mU3ufcm0X1,5PYToRCsrnvikZg3yl2JMr,,11,19,What Else Can I Do?,Diane Guerrero,Stephanie Beatriz,
3YZE5qDV7u1ZD1gZc47ZeR,2013,6596,0,485285717,144,99,251,0,0,160.0,51.0,69.0,81.0,0.0,0.0,21.0,5.0,G#,Major,3BmGtnKgCSGYIUhmivXKWX,,,10,25,Underneath the Tree,Kelly Clarkson,,
3ZEno9fORwMA1HPecdLi0R,2023,660,0,52722996,22,7,11,0,78,106.0,73.0,22.0,86.0,31.0,0.0,12.0,4.0,G,Major,6fOMl44jA4Sp5b9PpYCkzz,,,3,25,HAPPY,NF,,
3a2jFwnts4Cf0OwJbK61SL,2022,1040,0,64787943,8,0,29,0,0,117.0,92.0,62.0,86.0,11.0,0.0,24.0,24.0,C#,Major,6DPYiyq5kWVQS4RGwxzPC7,7dGJo4pcD2V6oG8kP0tJRR,,2,4,Gospel (with Eminem),Dr. Dre,Eminem,
3aqq1RXINw1AdyMjhTRlFE,2023,984,5,153454328,8,57,76,2,49,154.0,59.0,63.0,89.0,18.0,0.0,80.0,9.0,F#,Major,2eK9gcJQ6uqVvJL63dnOM3,,,1,27,Erro Gostoso - Ao Vivo,Simone Mendes,,
3azJifCSqg9fRij2yKIbWz,2021,2585,32,415932686,3,79,21,1,54,105.0,65.0,46.0,53.0,16.0,0.0,9.0,5.0,F#,Minor,2jku7tDXc6XoB6MO2hFuqg,,,12,10,The Color Violet,Tory Lanez,,
3dnP0JxCgygwQH9Gm7q7nb,2023,3090,50,725980112,34,222,43,13,418,148.0,67.0,83.0,76.0,48.0,0.0,8.0,3.0,F,Minor,0XeEobZplHxzM9QzFQWLiR,12GqGscKJx3aE4t07u7eVZ,,3,16,Ella Baila Sola,Eslabon Armado,Peso Pluma,
3drdWsJKiVCSQ2gKhd9BDT,2022,2291,0,86176890,9,0,8,0,0,123.0,61.0,66.0,71.0,53.0,0.0,32.0,46.0,G#,Major,2YZyLoL8N0Wb9xBt1NhZWg,5SXuuuRpukkTvsLuUknva1,1SIw8nXWjvAKeb6Dhh85cz,5,13,Savior,Kendrick Lamar,Baby Keem,Sam Dew
3eJH2nAjvNXdmPfBkALiPZ,2021,3098,0,363467642,111,5,182,1,0,122.0,77.0,51.0,79.0,5.0,0.0,16.0,5.0,A#,Major,07YZf4WDAMNwqr4jfgOZ8y,,,9,1,Acapulco,Jason Derulo,,
3eX0NZfLtGzoLUxPNvRfqm,2022,2304,0,317726339,12,16,14,0,0,108.0,64.0,4.0,40.0,6.0,0.0,10.0,6.0,G,Major,06HL4z0CvFAxyc27GXpf02,,,10,21,Maroon,Taylor Swift,,
3gTQwwDNJ42CCLo3Sf4JDd,2023,290,19,65496046,9,101,5,0,73,105.0,89.0,67.0,78.0,9.0,0.0,7.0,33.0,F,Minor,2dIgFjalVxs4ThymZ67YCE,,,6,2,S-Class,Stray Kids,,
3gfSH9aYZbyGjdmbeoWliw,2022,685,5,295152154,15,79,4,2,0,136.0,77.0,71.0,75.0,33.0,1.0,13.0,4.0,,Major,12GqGscKJx3aE4t07u7eVZ,0pePYDrJGk8gqMRbXrLJC8,,8,15,Siempre Pendientes,Peso Pluma,Luis R Conriquez,
3hUxzQpSfdDqwM3ZTFQY0K,2020,7324,22,607123776,25,81,61,1,44,90.0,51.0,42.0,61.0,53.0,0.0,9.0,3.0,F,Major,06HL4z0CvFAxyc27GXpf02,,,7,24,august,Taylor Swift,,
3hxIUxnT27p5WcmjGUXNwx,2020,1788,14,405136812,1,50,19,0,19,139.0,48.0,37.0,41.0,32.0,0.0,10.0,10.0,A,Minor,35WVTyRnKAoaGExqgktVyb,,,2,10,Shut up My Moms Calling,Hotel Ugly,,
3i058E8uxTsYqJ5NWZzqSj,2022,2302,0,273194684,20,3,39,0,0,142.0,56.0,40.0,54.0,72.0,0.0,10.0,4.0,D#,Major,6KImCVD70vtIoJWnq6nGn3,,,5,20,Little Freak,Harry Styles,,
3i1nwzMkIdUo7qlOgfoNRp,2022,12482,80,1109433169,291,184,537,45,727,128.0,56.0,38.0,97.0,4.0,0.0,35.0,4.0,G,Minor,1Cs0zKBU1kc0i8ypK3B9ai,64M6ah0SkkRsnPGtGiRAbb,,8,26,I’m Good (Blue),David Guetta,Bebe Rexha,
3iHzKA9HlXf5wsGdsrsnSA,2022,2520,4,239411309,93,95,84,9,202,102.0,67.0,72.0,74.0,30.0,0.0,36.0,4.0,C#,Minor,4GNC7GD6oZMSxPGyXy4MNB,,,9,9,Forget Me,Lewis Capaldi,,
